#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
577800	1982-11-01 00:00:00	1982	1983	11	0.22	0.22	0.22
577800	1982-11-02 00:00:00	1982	1983	11	0.22	0.22	0.22
577800	1982-11-03 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-04 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-05 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-06 00:00:00	1982	1983	11	0.36	0.36	0.36
577800	1982-11-07 00:00:00	1982	1983	11	0.36	0.36	0.36
577800	1982-11-08 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-09 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-10 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-11 00:00:00	1982	1983	11	0.36	0.36	0.36
577800	1982-11-12 00:00:00	1982	1983	11	0.36	0.36	0.36
577800	1982-11-13 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-14 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-15 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-16 00:00:00	1982	1983	11	0.22	0.22	0.22
577800	1982-11-17 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-18 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-19 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-20 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-21 00:00:00	1982	1983	11	0.36	0.36	0.36
577800	1982-11-22 00:00:00	1982	1983	11	0.36	0.36	0.36
577800	1982-11-23 00:00:00	1982	1983	11	0.36	0.36	0.36
577800	1982-11-24 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-25 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-26 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-27 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-28 00:00:00	1982	1983	11	0.29	0.29	0.29
577800	1982-11-29 00:00:00	1982	1983	11	0.36	0.36	0.36
577800	1982-11-30 00:00:00	1982	1983	11	0.36	0.36	0.36
577800	1982-12-01 00:00:00	1982	1983	12	0.42	0.42	0.42
577800	1982-12-02 00:00:00	1982	1983	12	0.42	0.42	0.42
577800	1982-12-03 00:00:00	1982	1983	12	0.42	0.42	0.42
577800	1982-12-04 00:00:00	1982	1983	12	0.49	0.49	0.49
577800	1982-12-05 00:00:00	1982	1983	12	0.49	0.49	0.49
577800	1982-12-06 00:00:00	1982	1983	12	0.49	0.49	0.49
577800	1982-12-07 00:00:00	1982	1983	12	0.42	0.42	0.42
577800	1982-12-08 00:00:00	1982	1983	12	0.42	0.42	0.42
577800	1982-12-09 00:00:00	1982	1983	12	0.42	0.42	0.42
577800	1982-12-10 00:00:00	1982	1983	12	0.49	0.49	0.49
577800	1982-12-11 00:00:00	1982	1983	12	0.49	0.49	0.49
577800	1982-12-12 00:00:00	1982	1983	12	0.49	0.49	0.49
577800	1982-12-13 00:00:00	1982	1983	12	0.42	0.42	0.42
577800	1982-12-14 00:00:00	1982	1983	12	0.42	0.42	0.42
577800	1982-12-15 00:00:00	1982	1983	12	0.49	0.49	0.49
577800	1982-12-16 00:00:00	1982	1983	12	0.49	0.49	0.49
577800	1982-12-17 00:00:00	1982	1983	12	0.49	0.49	0.49
577800	1982-12-18 00:00:00	1982	1983	12	0.49	0.49	0.49
577800	1982-12-19 00:00:00	1982	1983	12	0.56	0.56	0.56
577800	1982-12-20 00:00:00	1982	1983	12	0.56	0.56	0.56
577800	1982-12-21 00:00:00	1982	1983	12	0.56	0.56	0.56
577800	1982-12-22 00:00:00	1982	1983	12	0.56	0.56	0.56
577800	1982-12-23 00:00:00	1982	1983	12	0.49	0.49	0.49
577800	1982-12-24 00:00:00	1982	1983	12	0.49	0.49	0.49
577800	1982-12-25 00:00:00	1982	1983	12	0.49	0.49	0.49
577800	1982-12-26 00:00:00	1982	1983	12	0.49	0.49	0.49
577800	1982-12-27 00:00:00	1982	1983	12	0.49	0.49	0.49
577800	1982-12-28 00:00:00	1982	1983	12	0.56	0.56	0.56
577800	1982-12-29 00:00:00	1982	1983	12	0.56	0.56	0.56
